,Country,State,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
5129,United States,California,San Jose,95111,37.284265,-121.827673,Female,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452,No,0,39,2143
5130,United States,California,San Jose,95112,37.343827,-121.883119,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428,No,0,73,5933
5131,United States,California,San Jose,95113,37.333851,-121.891147,Female,No,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322,No,0,64,4852
5132,United States,California,San Jose,95118,37.255479,-121.889838,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139,No,0,78,2158
5133,United States,California,San Jose,95119,37.233226,-121.78809,Male,No,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927,No,0,60,2450
5134,United States,California,San Jose,95120,37.186141,-121.843554,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000,No,0,70,4014
5135,United States,California,San Jose,95121,37.304681,-121.809955,Male,No,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021,No,0,23,4126
5136,United States,California,San Jose,95122,37.32886,-121.834567,Male,No,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245,No,0,69,3843
5137,United States,California,San Jose,95124,37.257063,-121.923037,Male,No,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944,No,0,24,2871
5138,United States,California,San Jose,95125,37.294926,-121.894763,Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264,No,0,64,5040
5139,United States,California,San Jose,95126,37.327069,-121.916819,Female,No,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917,No,0,52,5499
5140,United States,California,San Jose,95128,37.316146,-121.936285,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743,No,0,41,4848
5141,United States,California,San Jose,95129,37.305622,-122.000887,Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864,No,0,51,2649
5142,United States,California,San Jose,95130,37.277592,-121.986477,Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221,No,0,68,2421
5143,United States,California,San Jose,95131,37.387027,-121.897775,Male,No,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390,No,0,24,4050
5144,United States,California,San Jose,95132,37.424655,-121.74841,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302,No,0,31,5396
5145,United States,California,San Jose,95133,37.371862,-121.860349,Female,No,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374,No,0,73,4839
5146,United States,California,San Jose,95134,37.42765,-121.945416,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336,No,0,76,3591
5147,United States,California,San Jose,95135,37.28682,-121.723877,Female,No,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297,No,0,33,2463
5148,United States,California,San Jose,95136,37.270938,-121.851046,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067,No,0,35,5301
5149,United States,California,San Jose,95138,37.246064,-121.749494,Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222,No,0,37,5461
5150,United States,California,San Jose,95139,37.218705,-121.762429,Male,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487,No,0,73,2948
5151,United States,California,Mount Hamilton,95140,37.382909,-121.634151,Male,No,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548,No,0,73,4614
5152,United States,California,San Jose,95148,37.339533,-121.777179,Male,No,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835,No,0,61,5940
5153,United States,California,Stockton,95203,37.954089,-121.329761,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44,No,0,30,4118
5154,United States,California,Stockton,95205,37.965695,-121.260051,Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218,No,0,75,5989
5155,United States,California,Stockton,95207,38.002125,-121.324979,Male,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320,No,0,53,5015
5156,United States,California,Stockton,95210,38.033219,-121.297433,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333,No,0,75,6186
5157,United States,California,Stockton,95215,37.946282,-121.139499,Male,Yes,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200,No,0,58,3960
5158,United States,California,Stockton,95219,38.029729,-121.387999,Female,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950,No,0,54,5950
5159,United States,California,Angels Camp,95222,38.071327,-120.632221,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93,No,0,54,4402
5160,United States,California,Avery,95224,38.208336,-120.339938,Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614,No,0,72,6146
5161,United States,California,Burson,95225,38.183918,-120.898817,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573,No,0,48,4040
5162,United States,California,Copperopolis,95228,37.943954,-120.67108,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468,No,0,79,2831
5163,United States,California,Farmington,95230,37.956963,-120.863055,Male,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607,No,0,60,4561
5164,United States,California,Linden,95236,38.047746,-121.030499,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523,No,0,35,4529
5165,United States,California,Lodi,95240,38.123544,-121.159078,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435,No,0,75,2478
5166,United States,California,Mokelumne Hill,95245,38.304194,-120.592431,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549,No,0,25,6435
5167,United States,California,Mountain Ranch,95246,38.264262,-120.515133,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322,No,0,65,4300
5168,United States,California,San Andreas,95249,38.196497,-120.61689,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375,No,0,33,5954
5169,United States,California,Sheep Ranch,95250,38.244806,-120.417301,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510,No,0,38,3114
5170,United States,California,Vallecito,95251,38.055562,-120.456298,Male,No,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090,No,0,42,5461
5171,United States,California,Valley Springs,95252,38.156971,-120.849231,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61,No,0,46,3889
5172,United States,California,West Point,95255,38.41935,-120.469545,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955,No,0,35,2394
5173,United States,California,Wilseyville,95257,38.392686,-120.415951,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140,No,0,68,3167
5174,United States,California,Woodbridge,95258,38.169605,-121.310964,Female,No,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493,No,0,26,6196
5175,United States,California,Ballico,95303,37.4695,-120.672724,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626,No,0,68,4348
5176,United States,California,Catheys Valley,95306,37.394411,-120.127262,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784,No,0,38,4879
5177,United States,California,Ceres,95307,37.553469,-120.952825,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70,No,0,32,2722
5178,United States,California,Columbia,95310,38.085839,-120.37855,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075,No,0,39,5453
5179,United States,California,Coulterville,95311,37.722127,-120.110174,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500,No,0,23,5536
5180,United States,California,Cressey,95312,37.420273,-120.66527,Male,No,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73,No,0,21,4463
5181,United States,California,Delhi,95315,37.422961,-120.765493,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399,No,0,36,4954
5182,United States,California,Denair,95316,37.524721,-120.757977,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431,No,0,45,4337
5183,United States,California,El Nido,95317,37.127386,-120.506422,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19,No,0,33,5809
5184,United States,California,El Portal,95318,37.654551,-119.822984,Male,No,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230,No,0,41,4039
5185,United States,California,Escalon,95320,37.818543,-121.006907,Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454,No,0,78,3416
5186,United States,California,Groveland,95321,37.902968,-119.667544,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235,No,0,43,5828
5187,United States,California,Hickman,95323,37.605926,-120.69955,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595,No,0,60,5096
5188,United States,California,Hilmar,95324,37.394536,-120.890747,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867,No,0,29,6150
5189,United States,California,Hornitos,95325,37.479926,-120.230424,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196,No,0,72,5837
5190,United States,California,Jamestown,95327,37.84771,-120.486589,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449,No,0,28,4079
5191,United States,California,Keyes,95328,37.555631,-120.911653,Female,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762,No,0,45,3733
5192,United States,California,Le Grand,95333,37.249377,-120.249581,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785,No,0,65,4422
5193,United States,California,Livingston,95334,37.361987,-120.748394,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776,No,0,20,5374
5194,United States,California,Long Barn,95335,38.109125,-120.078597,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396,No,0,29,6202
5195,United States,California,Manteca,95336,37.830267,-121.201018,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574,No,0,59,4157
5196,United States,California,Manteca,95337,37.750822,-121.238423,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400,No,0,43,5657
5197,United States,California,Merced,95340,37.255637,-120.493537,Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656,No,0,66,3371
5198,United States,California,Midpines,95345,37.581496,-119.972762,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445,No,0,24,3913
5199,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,Female,Yes,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212,No,0,62,6024
5200,United States,California,Modesto,95350,37.671806,-121.007575,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244,No,0,70,2951
5201,United States,California,Modesto,95351,37.621458,-121.012295,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130,No,0,36,4096
5202,United States,California,Modesto,95354,37.639029,-120.964772,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463,No,0,43,5341
5203,United States,California,Modesto,95357,37.670526,-120.877572,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252,No,0,65,6026
5204,United States,California,Newman,95360,37.343846,-121.039391,Female,No,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062,No,0,27,5565
5205,United States,California,Oakdale,95361,37.785033,-120.776141,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587,No,0,78,2492
5206,United States,California,Patterson,95363,37.410236,-121.320337,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720,No,0,41,4254
5207,United States,California,Planada,95365,37.329725,-120.306399,Male,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979,No,0,66,3224
5208,United States,California,Ripon,95366,37.750778,-121.13238,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956,No,0,78,2070
5209,United States,California,Salida,95368,37.713152,-121.08739,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973,No,0,59,4112
5210,United States,California,Snelling,95369,37.521708,-120.426843,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447,No,0,22,2145
5211,United States,California,Sonora,95370,37.982716,-120.343732,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335,No,0,26,4994
5212,United States,California,Tracy,95376,37.680968,-121.446049,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555,No,0,32,5707
5213,United States,California,Tuolumne,95379,37.939768,-120.188002,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49,No,0,45,5289
5214,United States,California,Twain Harte,95383,38.107441,-120.230625,Male,No,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836,No,0,24,5575
5215,United States,California,Westley,95387,37.546007,-121.28257,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20,No,0,62,2285
